date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:09:49	231208/231208	---M--	200	added ('OK')	image/webp	etag:%2238728-6932c031-7f49c3f9538a1b6e;;;%22	https://www.falker.com.br/images/banners/Mobile/banner_institucional_mobile_es.webp	F:/falker/Falker/www.falker.com.br/images/banners/Mobile/banner_institucional_mobile_es.webp	(from https://www.falker.com.br/es)
00:09:50	2449956/2449956	---M--	200	added ('OK')	image/png	etag:%22256224-68e5894b-e2e8b26b447e2d8f;;;%22	https://www.falker.com.br/images/home/slider/PC/SDRILL/solodrill-es.png	F:/falker/Falker/www.falker.com.br/images/home/slider/PC/SDRILL/solodrill-es.png	(from https://www.falker.com.br/es)
00:09:50	913416/913416	---M--	200	added ('OK')	image/webp	etag:%22df008-66f2b2a2-e091d1297f9b9043;;;%22	https://www.falker.com.br/images/home/slider/PC/SFX/soloflux-es.webp	F:/falker/Falker/www.falker.com.br/images/home/slider/PC/SFX/soloflux-es.webp	(from https://www.falker.com.br/es)
00:09:50	773305/773305	---M--	200	added ('OK')	image/png	etag:%22bccb9-68e5894b-a2628187b418593b;;;%22	https://www.falker.com.br/images/home/slider/Mobile/SDRILL/solodrill-es.png	F:/falker/Falker/www.falker.com.br/images/home/slider/Mobile/SDRILL/solodrill-es.png	(from https://www.falker.com.br/es)
00:09:51	85308/85308	---M--	200	added ('OK')	image/webp	etag:%2214d3c-65172455-1c148dac40201509;;;%22	https://www.falker.com.br/images/home/slider/PC/HFM/hidrofarm-es.webp	F:/falker/Falker/www.falker.com.br/images/home/slider/PC/HFM/hidrofarm-es.webp	(from https://www.falker.com.br/es)
00:09:51	866172/866172	---M--	200	added ('OK')	image/webp	etag:%22d377c-66f2b2a2-e03a6f47c33b5eb2;;;%22	https://www.falker.com.br/images/home/slider/Mobile/SFX/soloflux-es.webp	F:/falker/Falker/www.falker.com.br/images/home/slider/Mobile/SFX/soloflux-es.webp	(from https://www.falker.com.br/es)
00:09:52	272600/272600	---M--	200	added ('OK')	image/webp	etag:%22428d8-651da51c-d106b970f1d64213;;;%22	https://www.falker.com.br/images/home/slider/PC/FBX/fieldbox-es.webp	F:/falker/Falker/www.falker.com.br/images/home/slider/PC/FBX/fieldbox-es.webp	(from https://www.falker.com.br/es)
00:09:52	111444/111444	---M--	200	added ('OK')	image/webp	etag:%221b354-65172455-319f06950eba1f4c;;;%22	https://www.falker.com.br/images/home/slider/Mobile/HFM/hidrofarm-es.webp	F:/falker/Falker/www.falker.com.br/images/home/slider/Mobile/HFM/hidrofarm-es.webp	(from https://www.falker.com.br/es)
00:09:52	102576/102576	---M--	200	added ('OK')	image/webp	etag:%22190b0-65172455-65ffc3107fcaa6b;;;%22	https://www.falker.com.br/images/home/slider/PC/CFL/clorofilog-es.webp	F:/falker/Falker/www.falker.com.br/images/home/slider/PC/CFL/clorofilog-es.webp	(from https://www.falker.com.br/es)
00:09:53	227712/227712	---M--	200	added ('OK')	image/webp	etag:%2237980-65172455-f015c44141df9388;;;%22	https://www.falker.com.br/images/home/slider/Mobile/FBX/fieldbox-es.webp	F:/falker/Falker/www.falker.com.br/images/home/slider/Mobile/FBX/fieldbox-es.webp	(from https://www.falker.com.br/es)
00:09:53	58128/58128	---M--	200	added ('OK')	image/webp	etag:%22e310-651da51c-c783ca580b664829;;;%22	https://www.falker.com.br/images/home/slider/PC/PLG/penetrolog-es.webp	F:/falker/Falker/www.falker.com.br/images/home/slider/PC/PLG/penetrolog-es.webp	(from https://www.falker.com.br/es)
00:09:53	93310/93310	---M--	200	added ('OK')	image/webp	etag:%2216c7e-65172455-228c4e455eeb9e6b;;;%22	https://www.falker.com.br/images/home/slider/Mobile/CFL/clorofilog-es.webp	F:/falker/Falker/www.falker.com.br/images/home/slider/Mobile/CFL/clorofilog-es.webp	(from https://www.falker.com.br/es)
00:09:54	61564/61564	---M--	200	added ('OK')	image/webp	etag:%22f07c-651da51c-cfe09de0709462a;;;%22	https://www.falker.com.br/images/home/slider/Mobile/PLG/penetrolog-es.webp	F:/falker/Falker/www.falker.com.br/images/home/slider/Mobile/PLG/penetrolog-es.webp	(from https://www.falker.com.br/es)
00:09:54	7113/7113	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Mar%202026%2006:09:15%20GMT	https://www.falker.com.br/portfolio-single.html	F:/falker/Falker/www.falker.com.br/portfolio-single.html	(from https://www.falker.com.br/es)
00:09:55	19664/19664	---M--	200	added ('OK')	image/webp	etag:%224cd0-636a88ae-f960bebd25960e9;;;%22	https://www.falker.com.br/images/products/fieldbox/fieldbox-card.webp	F:/falker/Falker/www.falker.com.br/images/products/fieldbox/fieldbox-card.webp	(from https://www.falker.com.br/es)
00:09:55	11610100/11610100	---M--	200	added ('OK')	image/png	etag:%22b127f4-680f7c4d-26adda2f79c77fe2;;;%22	https://www.falker.com.br/images/products/solodrill/solodrill-card.png	F:/falker/Falker/www.falker.com.br/images/products/solodrill/solodrill-card.png	(from https://www.falker.com.br/es)
00:09:56	13534/13534	---M--	200	added ('OK')	image/webp	etag:%2234de-6308b77a-ef23a160a9ec3530;;;%22	https://www.falker.com.br/images/products/falkermap/falkermap-card.webp	F:/falker/Falker/www.falker.com.br/images/products/falkermap/falkermap-card.webp	(from https://www.falker.com.br/es)
00:09:56	43318/43318	---M--	200	added ('OK')	image/webp	etag:%22a936-6308b77a-b79dd65baad4fb76;;;%22	https://www.falker.com.br/images/products/terram/terram-card.webp	F:/falker/Falker/www.falker.com.br/images/products/terram/terram-card.webp	(from https://www.falker.com.br/es)
00:09:56	64402/64402	---M--	200	added ('OK')	image/webp	etag:%22fb92-6308b77a-b59a286d55e5969a;;;%22	https://www.falker.com.br/images/products/penetrolog/penetrolog-card.webp	F:/falker/Falker/www.falker.com.br/images/products/penetrolog/penetrolog-card.webp	(from https://www.falker.com.br/es)
00:09:56	14036/14036	---M--	200	added ('OK')	image/webp	etag:%2236d4-630d142f-58b55d223600f7aa;;;%22	https://www.falker.com.br/images/products/clorofilog/clorofilog-card.webp	F:/falker/Falker/www.falker.com.br/images/products/clorofilog/clorofilog-card.webp	(from https://www.falker.com.br/es)
00:09:56	16362/16362	---M--	200	added ('OK')	image/webp	etag:%223fea-6308b77a-a9de5be30f7219ff;;;%22	https://www.falker.com.br/images/products/flexum/flexum-card.webp	F:/falker/Falker/www.falker.com.br/images/products/flexum/flexum-card.webp	(from https://www.falker.com.br/es)
00:09:57	13422/13422	---M--	200	added ('OK')	image/webp	etag:%22346e-64e618ab-2712ac39558fa41d;;;%22	https://www.falker.com.br/images/products/hidrofarm2/hidrofarm-card.webp	F:/falker/Falker/www.falker.com.br/images/products/hidrofarm2/hidrofarm-card.webp	(from https://www.falker.com.br/es)
00:09:57	1956/1956	---M--	200	added ('OK')	image/webp	etag:%227a4-6308b77a-643f380bcbcc956e;;;%22	https://www.falker.com.br/images/footer/logo-footer.webp	F:/falker/Falker/www.falker.com.br/images/footer/logo-footer.webp	(from https://www.falker.com.br/es)
00:09:57	4718/4718	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Mar%202026%2006:09:18%20GMT	https://www.falker.com.br/cdn-cgi/l/email-protection	F:/falker/Falker/www.falker.com.br/cdn-cgi/l/email-protection	(from https://www.falker.com.br/es)
00:09:57	1239/1239	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2026%20Mar%202026%2006:09:19%20GMT	https://www.falker.com.br/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	F:/falker/Falker/www.falker.com.br/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://www.falker.com.br/es)
00:09:58	0/0	---M--	301	error ('Moved%20Permanently')	text/plain	date:Thu,%2026%20Mar%202026%2006:09:19%20GMT	http://connect.facebook.net/en_US/fbevents.js	F:/falker/Falker/connect.facebook.net/en_US/fbevents.45.delayed	(from https://www.falker.com.br/es)
00:09:59	365097/365097	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2026%20Mar%202026%2006:09:20%20GMT	https://connect.facebook.net/en_US/fbevents.js	F:/falker/Falker/connect.facebook.net/en_US/fbevents.js	(from https://www.falker.com.br/es)
00:10:00	22431662/22431662	---M--	200	added ('OK')	image/png	etag:%2215647ae-680f7c4d-eb6910c1d0ebbe9c;;;%22	https://www.falker.com.br/images/products/kit-ap/kitap-card.png	F:/falker/Falker/www.falker.com.br/images/products/kit-ap/kitap-card.png	(from https://www.falker.com.br/es)
00:10:00	13249/13249	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2026%20Mar%202026%2006:09:21%20GMT	https://materiais.falker.com.br/mtc.js	F:/falker/Falker/materiais.falker.com.br/mtc.js	(from https://www.falker.com.br/es)
00:10:00	1159/1159	---MC-	200	added ('OK')	text/javascript	date:Thu,%2026%20Mar%202026%2006:09:22%20GMT	https://www.google.com/recaptcha/enterprise.js?render=6LehFIshAAAAAFWnNS9d_jC4jjJBPcQQhLIvOZC8	F:/falker/Falker/www.google.com/recaptcha/enterprise9fde.js	(from https://www.falker.com.br/es)
00:10:01	794/794	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2231a-68cd7663-c4cf0e231399eeaa;br%22	https://www.falker.com.br/images/logo-falker-whatsapp.svg	F:/falker/Falker/www.falker.com.br/images/logo-falker-whatsapp.svg	(from https://www.falker.com.br/es)
00:10:01	89501/89501	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2215d9d-62fea368-8d4487b8a36e712c;br%22	https://www.falker.com.br/js/jquery.js	F:/falker/Falker/www.falker.com.br/js/jquery.js	(from https://www.falker.com.br/es)
00:10:02	75999/75999	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22128df-63078b29-a06d10f08c830bd7;br%22	https://www.falker.com.br/js/functions.js	F:/falker/Falker/www.falker.com.br/js/functions.js	(from https://www.falker.com.br/es)
00:10:02	687815/687815	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22a7ec7-6883c36c-265e2b94271fd597;br%22	https://www.falker.com.br/js/plugins.min.js	F:/falker/Falker/www.falker.com.br/js/plugins.min.js	(from https://www.falker.com.br/es)
00:10:02	57898/57898	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%22e22a-63078b29-22af4159be6fef3;br%22	https://www.falker.com.br/js/datepicker/bootstrap-datepicker.js	F:/falker/Falker/www.falker.com.br/js/datepicker/bootstrap-datepicker.js	(from https://www.falker.com.br/es)
00:10:02	504/504	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%221f8-63078b29-30ba6616e11d0869;br%22	https://www.falker.com.br/js/datepicker/locales/bootstrap-datepicker.pt-BR.min.js	F:/falker/Falker/www.falker.com.br/js/datepicker/locales/bootstrap-datepicker.pt-BR.min.js	(from https://www.falker.com.br/es)
00:10:03	229927/229927	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2238227-63078b29-409b18a05966d61f;br%22	https://www.falker.com.br/js/trix/trix.js	F:/falker/Falker/www.falker.com.br/js/trix/trix.js	(from https://www.falker.com.br/es)
00:10:03	2/2	---MCZ	200	added ('OK')	text/html	date:Thu,%2026%20Mar%202026%2006:09:25%20GMT	https://www.falker.com.br/allowed-cookies	F:/falker/Falker/www.falker.com.br/allowed-cookies.html	(from https://www.falker.com.br/es)
00:10:04	7113/7113	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Mar%202026%2006:09:25%20GMT	https://www.falker.com.br/css/images/icons/close.png	F:/falker/Falker/www.falker.com.br/css/images/icons/close.png	(from https://www.falker.com.br/css/style.css)
00:10:04	79/79	---M--	200	added ('OK')	image/png	etag:%224f-62fea364-918d4d9a0f5d1ec1;;;%22	https://www.falker.com.br/images/grid.png	F:/falker/Falker/www.falker.com.br/images/grid.png	(from https://www.falker.com.br/css/style.css)
00:10:05	7113/7113	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Mar%202026%2006:09:26%20GMT	https://www.falker.com.br/css/images/pattern.png	F:/falker/Falker/www.falker.com.br/css/images/pattern.png	(from https://www.falker.com.br/css/style.css)
00:10:05	7113/7113	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Mar%202026%2006:09:27%20GMT	https://www.falker.com.br/css/images/parallax/parallax-bg.jpg	F:/falker/Falker/www.falker.com.br/css/images/parallax/parallax-bg.jpg	(from https://www.falker.com.br/css/style.css)
00:10:06	7113/7113	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Mar%202026%2006:09:27%20GMT	https://www.falker.com.br/css/images/icons/iconalt.svg	F:/falker/Falker/www.falker.com.br/css/images/icons/iconalt.svg	(from https://www.falker.com.br/css/style.css)
00:10:06	7113/7113	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2026%20Mar%202026%2006:09:28%20GMT	https://www.falker.com.br/css/images/icons/play.png	F:/falker/Falker/www.falker.com.br/css/images/icons/play.png	(from https://www.falker.com.br/css/style.css)
00:10:07	559740/559740	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2288a7c-62fea362-1f4dd97e82068708;br%22	https://www.falker.com.br/css/fonts/font-icons.eot	F:/falker/Falker/www.falker.com.br/css/fonts/font-icons.eot	(from https://www.falker.com.br/css/font-icons.css)
00:10:08	559660/559660	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2288a2c-62fea362-b13934476f7cd0d4;;;%22	https://www.falker.com.br/css/fonts/font-icons.woff	F:/falker/Falker/www.falker.com.br/css/fonts/font-icons.woff	(from https://www.falker.com.br/css/font-icons.css)
00:10:08	559584/559584	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%22889e0-62fea362-7510d195f164011b;br%22	https://www.falker.com.br/css/fonts/font-icons.ttf	F:/falker/Falker/www.falker.com.br/css/fonts/font-icons.ttf	(from https://www.falker.com.br/css/font-icons.css)
00:10:09	86416/86416	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2215190-62fea362-7190de73403bea6d;br%22	https://www.falker.com.br/css/fonts/lined-icons.eot	F:/falker/Falker/www.falker.com.br/css/fonts/lined-icons.eot	(from https://www.falker.com.br/css/font-icons.css)
00:10:09	1729404/1729404	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221a637c-62fea362-7d832b6b871f3de;br%22	https://www.falker.com.br/css/fonts/font-icons.svg	F:/falker/Falker/www.falker.com.br/css/fonts/font-icons.svg	(from https://www.falker.com.br/css/font-icons.css)
00:10:10	86312/86312	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2215128-62fea362-6c53dd09e5439dc6;;;%22	https://www.falker.com.br/css/fonts/lined-icons.woff	F:/falker/Falker/www.falker.com.br/css/fonts/lined-icons.woff	(from https://www.falker.com.br/css/font-icons.css)
00:10:10	86236/86236	---MC-	200	added ('OK')	application/x-font-ttf	etag:W/%22150dc-62fea362-31cdd12ed85e44ad;br%22	https://www.falker.com.br/css/fonts/lined-icons.ttf	F:/falker/Falker/www.falker.com.br/css/fonts/lined-icons.ttf	(from https://www.falker.com.br/css/font-icons.css)
00:10:11	320186/320186	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224e2ba-62fea362-dcda1146335cafe1;br%22	https://www.falker.com.br/css/fonts/lined-icons.svg	F:/falker/Falker/www.falker.com.br/css/fonts/lined-icons.svg	(from https://www.falker.com.br/css/font-icons.css)
00:10:11	35514/35514	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%228aba-62fea362-56b6b45bba3c9064;br%22	https://www.falker.com.br/css/fonts/Simple-Line-Icons.eot	F:/falker/Falker/www.falker.com.br/css/fonts/Simple-Line-Icons.eot	(from https://www.falker.com.br/css/font-icons.css)
00:10:12	35514/35514	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%228aba-62fea362-56b6b45bba3c9064;br%22	https://www.falker.com.br/css/fonts/Simple-Line-Icons.eot?	F:/falker/Falker/www.falker.com.br/css/fonts/Simple-Line-Iconsd41d.eot	(from https://www.falker.com.br/css/font-icons.css)
