date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:17:45	94843/94843	---M--	200	added ('OK')	text/css	etag:%221727b-6498acac17223%22	https://www.ditchassist.com/wp-content/plugins/ai-engine-pro/themes/messages.css?ver=1769710316	F:/ditchassits/ditchassists/www.ditchassist.com/wp-content/plugins/ai-engine-pro/themes/messages5dfc.css	(from https://www.ditchassist.com/)
15:17:47	295/295	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2021:17:47%20GMT	http://www.ditchassist.com/wp-content/themes/Divi/core/admin/fonts/modules/all/modules.eot	F:/ditchassits/ditchassists/www.ditchassist.com/wp-content/themes/Divi/core/admin/fonts/modules/all/modules.8.delayed	(from https://www.ditchassist.com/)
15:17:47	285/285	---M--	200	added ('OK')	text/css	etag:%2211d-64e94c8c8db93%22	https://www.ditchassist.com/wp-content/et-cache/214730/et-divi-dynamic-tb-213188-tb-213360-214730.css?ver=1775250790	F:/ditchassits/ditchassists/www.ditchassist.com/wp-content/et-cache/214730/et-divi-dynamic-tb-213188-tb-213360-21473055c7.css	(from https://www.ditchassist.com/)
15:17:47	10628/10628	---MCZ	200	added ('OK')	text/javascript	etag:%222984-626cc16574c49%22	https://cdn.ditchassist.com/wp-includes/js/dist/vendor/react.min.js?ver=18.3.1.1	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-includes/js/dist/vendor/react.mine1ab.js	(from https://www.ditchassist.com/)
15:17:47	128946/128946	---MCZ	200	added ('OK')	text/javascript	etag:%221f7b2-632d7bc884031%22	https://cdn.ditchassist.com/wp-includes/js/dist/vendor/react-dom.min.js?ver=18.3.1.1	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-includes/js/dist/vendor/react-dom.mine1ab.js	(from https://www.ditchassist.com/)
15:17:48	1000/1000	---MCZ	200	added ('OK')	text/javascript	etag:%223e8-6152b18124a53%22	https://cdn.ditchassist.com/wp-includes/js/dist/escape-html.min.js?ver=6561a406d2d232a6fbd2	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-includes/js/dist/escape-html.min3a9d.js	(from https://www.ditchassist.com/)
15:17:48	12112/12112	---MCZ	200	added ('OK')	text/javascript	etag:%222f50-6450615219e0d%22	https://cdn.ditchassist.com/wp-includes/js/dist/element.min.js?ver=6a582b0c827fa25df3dd	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-includes/js/dist/element.min8eb0.js	(from https://www.ditchassist.com/)
15:17:49	254240/254240	---M--	200	added ('OK')	text/javascript	etag:%223e120-6498acac1cbfb%22	https://www.ditchassist.com/wp-content/plugins/ai-engine-pro/app/chatbot.js?ver=1769710316	F:/ditchassits/ditchassists/www.ditchassist.com/wp-content/plugins/ai-engine-pro/app/chatbot5dfc.js	(from https://www.ditchassist.com/)
15:17:49	124588/124588	---MC-	200	added ('OK')	application/json	date:Fri,%2003%20Apr%202026%2021:17:50%20GMT	https://www.ditchassist.com/wp-json/wp/v2/pages/214730	F:/ditchassits/ditchassists/www.ditchassist.com/wp-json/wp/v2/pages/214730.json	(from https://www.ditchassist.com/)
15:17:49	828/828	---M--	200	added ('OK')	text/xml	date:Fri,%2003%20Apr%202026%2021:17:51%20GMT	https://www.ditchassist.com/xmlrpc.php?rsd	F:/ditchassits/ditchassists/www.ditchassist.com/xmlrpc0db0.php	(from https://www.ditchassist.com/)
15:17:49	717/717	---M--	200	added ('OK')	image/png	etag:%222cd-5dca7b43147ea%22	https://cdn.ditchassist.com/wp-content/uploads/2022/04/cropped-Black_SQUARE-32x32.png	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-content/uploads/2022/04/cropped-Black_SQUARE-32x32.png	(from https://www.ditchassist.com/)
15:17:50	5357/5357	---M--	200	added ('OK')	image/png	etag:%2214ed-5dca7b430caeb%22	https://cdn.ditchassist.com/wp-content/uploads/2022/04/cropped-Black_SQUARE-192x192.png	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-content/uploads/2022/04/cropped-Black_SQUARE-192x192.png	(from https://www.ditchassist.com/)
15:17:50	4885/4885	---M--	200	added ('OK')	image/png	etag:%221315-5dca7b431190a%22	https://cdn.ditchassist.com/wp-content/uploads/2022/04/cropped-Black_SQUARE-180x180.png	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-content/uploads/2022/04/cropped-Black_SQUARE-180x180.png	(from https://www.ditchassist.com/)
15:17:50	358795/358795	---MC-	200	added ('OK')	application/json	date:Fri,%2003%20Apr%202026%2021:17:51%20GMT	https://www.ditchassist.com/wp-json/	F:/ditchassits/ditchassists/www.ditchassist.com/wp-json/index.html	(from https://www.ditchassist.com/)
15:17:50	405/405	---M--	200	added ('OK')	text/css	etag:%22195-64e94c8e84a90%22	https://www.ditchassist.com/wp-content/et-cache/214730/et-core-unified-214730.min.css?ver=1775250793	F:/ditchassits/ditchassists/www.ditchassist.com/wp-content/et-cache/214730/et-core-unified-214730.mind2c0.css	(from https://www.ditchassist.com/)
15:17:50	11295/11295	---M--	200	added ('OK')	text/css	etag:%222c1f-64e94c8f5910c%22	https://www.ditchassist.com/wp-content/et-cache/214730/et-core-unified-tb-213188-tb-213360-deferred-214730.min.css?ver=1775250793	F:/ditchassits/ditchassists/www.ditchassist.com/wp-content/et-cache/214730/et-core-unified-tb-213188-tb-213360-deferred-214730.mind2c0.css	(from https://www.ditchassist.com/)
15:17:53	693960/693960	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Apr%202026%2021:17:53%20GMT	https://www.ditchassist.com/about_ditchassist/	F:/ditchassits/ditchassists/www.ditchassist.com/about_ditchassist/index.html	(from https://www.ditchassist.com/)
15:19:41	18120998/18120998	---M--	200	added ('OK')	application/pdf	etag:%221148126-637b7a5fdae2c%22	https://www.ditchassist.com/wp-content/uploads/user_manuals/Ditch_Assist_DIG_Installation_Operation_Manual.pdf	F:/ditchassits/ditchassists/www.ditchassist.com/wp-content/uploads/user_manuals/Ditch_Assist_DIG_Installation_Operation_Manual.pdf	(from https://www.ditchassist.com/)
15:19:42	22502679/22502679	---M--	200	added ('OK')	application/pdf	etag:%221575d17-637b808b362fd%22	https://www.ditchassist.com/wp-content/uploads/user_manuals/Ditch_Assist_User_Manual.pdf	F:/ditchassits/ditchassists/www.ditchassist.com/wp-content/uploads/user_manuals/Ditch_Assist_User_Manual.pdf	(from https://www.ditchassist.com/)
15:19:51	558217/558217	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Apr%202026%2021:19:44%20GMT	https://www.ditchassist.com/about_ditch_assist_dig/	F:/ditchassits/ditchassists/www.ditchassist.com/about_ditch_assist_dig/index.html	(from https://www.ditchassist.com/)
15:19:51	552268/552268	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Apr%202026%2021:19:44%20GMT	https://www.ditchassist.com/about_ditch_assist_x/	F:/ditchassits/ditchassists/www.ditchassist.com/about_ditch_assist_x/index.html	(from https://www.ditchassist.com/)
15:19:52	11752421/11752421	---M--	200	added ('OK')	application/pdf	etag:%22b353e5-637ba9468364b%22	https://www.ditchassist.com/wp-content/uploads/user_manuals/REACH_RS3_FULL_GUIDE_FOR_DITCH_ASSIST.pdf	F:/ditchassits/ditchassists/www.ditchassist.com/wp-content/uploads/user_manuals/REACH_RS3_FULL_GUIDE_FOR_DITCH_ASSIST.pdf	(from https://www.ditchassist.com/)
15:19:52	2662327/2662327	---M--	200	added ('OK')	application/pdf	etag:%22289fb7-637ba94572edb%22	https://www.ditchassist.com/wp-content/uploads/user_manuals/Reach-RS3-Quick-Setup-for-Ditch-Assist.pdf	F:/ditchassits/ditchassists/www.ditchassist.com/wp-content/uploads/user_manuals/Reach-RS3-Quick-Setup-for-Ditch-Assist.pdf	(from https://www.ditchassist.com/)
15:19:52	39692/39692	---M--	200	added ('OK')	image/png	etag:%229b0c-5dcb9f8f2c0d7%22	https://cdn.ditchassist.com/wp-content/uploads/2022/04/Color-4-768x602.png	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-content/uploads/2022/04/Color-4-768x602.png	(from https://www.ditchassist.com/)
15:19:52	51650/51650	---M--	200	added ('OK')	image/png	etag:%22c9c2-5dcb9f7cfd040%22	https://cdn.ditchassist.com/wp-content/uploads/2022/04/Color-3-768x441.png	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-content/uploads/2022/04/Color-3-768x441.png	(from https://www.ditchassist.com/)
15:19:55	201765/201765	---M--	200	added ('OK')	image/png	etag:%2231425-61f426aef00e7%22	https://cdn.ditchassist.com/wp-content/uploads/2024/08/Ditch-Assist-Universal-Hydraulic-Control-480x480.png	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-content/uploads/2024/08/Ditch-Assist-Universal-Hydraulic-Control-480x480.png	(from https://www.ditchassist.com/)
15:19:55	396602/396602	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Apr%202026%2021:19:54%20GMT	https://www.ditchassist.com/ditch-assist-dealer-locator/	F:/ditchassits/ditchassists/www.ditchassist.com/ditch-assist-dealer-locator/index.html	(from https://www.ditchassist.com/)
15:19:55	413558/413558	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Apr%202026%2021:19:54%20GMT	https://www.ditchassist.com/get-a-quote/	F:/ditchassits/ditchassists/www.ditchassist.com/get-a-quote/index.html	(from https://www.ditchassist.com/)
15:19:55	476040/476040	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Apr%202026%2021:19:54%20GMT	https://www.ditchassist.com/app-releases/	F:/ditchassits/ditchassists/www.ditchassist.com/app-releases/index.html	(from https://www.ditchassist.com/)
15:19:55	63039/63039	---M--	200	added ('OK')	image/png	etag:%22f63f-5dcc777c8799c%22	https://cdn.ditchassist.com/wp-content/uploads/2022/04/DA_Controller_500x500-300x300.png	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-content/uploads/2022/04/DA_Controller_500x500-300x300.png	(from https://www.ditchassist.com/)
15:19:57	136321/136321	---M--	200	added ('OK')	image/png	etag:%2221481-5dd1b7caa1d66%22	https://cdn.ditchassist.com/wp-content/uploads/2022/04/Easily-enter-target-grade-using-the-Ditch-Assist-App.png	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-content/uploads/2022/04/Easily-enter-target-grade-using-the-Ditch-Assist-App.png	(from https://www.ditchassist.com/)
15:19:57	399519/399519	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Apr%202026%2021:19:57%20GMT	https://www.ditchassist.com/troubleshooting/	F:/ditchassits/ditchassists/www.ditchassist.com/troubleshooting/index.html	(from https://www.ditchassist.com/)
15:19:57	382678/382678	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Apr%202026%2021:19:57%20GMT	https://www.ditchassist.com/da-app-simulator/	F:/ditchassits/ditchassists/www.ditchassist.com/da-app-simulator/index.html	(from https://www.ditchassist.com/)
15:19:58	134436/134436	---M--	200	added ('OK')	image/png	etag:%2220d24-5dca5f502da7a%22	https://cdn.ditchassist.com/wp-content/uploads/2022/04/Scraper2_300x500.png	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-content/uploads/2022/04/Scraper2_300x500.png	(from https://www.ditchassist.com/)
15:19:59	503897/503897	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Apr%202026%2021:19:59%20GMT	https://www.ditchassist.com/idm/	F:/ditchassits/ditchassists/www.ditchassist.com/idm/index.html	(from https://www.ditchassist.com/)
15:20:00	125564/125564	---M--	200	added ('OK')	image/png	etag:%221ea7c-5dca763f2813b%22	https://cdn.ditchassist.com/wp-content/uploads/2022/04/Land_Leveler_300x500.png	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-content/uploads/2022/04/Land_Leveler_300x500.png	(from https://www.ditchassist.com/)
15:20:00	389046/389046	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Apr%202026%2021:20:00%20GMT	https://www.ditchassist.com/contact-form/	F:/ditchassits/ditchassists/www.ditchassist.com/contact-form/index.html	(from https://www.ditchassist.com/)
15:20:01	56362/56362	---M--	200	added ('OK')	image/jpeg	etag:%22dc2a-5dd1a551f0f12%22	https://cdn.ditchassist.com/wp-content/uploads/2022/04/Do-everything-from-the-cab-with-Ditch-Assist-X.jpg	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-content/uploads/2022/04/Do-everything-from-the-cab-with-Ditch-Assist-X.jpg	(from https://www.ditchassist.com/)
15:20:01	389701/389701	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Apr%202026%2021:19:59%20GMT	https://www.ditchassist.com/geo/	F:/ditchassits/ditchassists/www.ditchassist.com/geo/index.html	(from https://www.ditchassist.com/)
15:20:01	155329/155329	---M--	200	added ('OK')	image/png	etag:%2225ec1-5dcc82e32bd85%22	https://cdn.ditchassist.com/wp-content/uploads/2022/04/App_500x500-480x480.png	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-content/uploads/2022/04/App_500x500-480x480.png	(from https://www.ditchassist.com/)
15:20:01	143992/143992	---M--	200	added ('OK')	image/png	etag:%2223278-5dca5e0b5f9b0%22	https://cdn.ditchassist.com/wp-content/uploads/2022/04/excavator_500x500v2.png	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-content/uploads/2022/04/excavator_500x500v2.png	(from https://www.ditchassist.com/)
15:20:01	61856/61856	---M--	200	added ('OK')	image/png	etag:%22f1a0-5dcb9f8e95ab6%22	https://cdn.ditchassist.com/wp-content/uploads/2022/04/Color-4.png	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-content/uploads/2022/04/Color-4.png	(from https://www.ditchassist.com/)
15:20:01	138625/138625	---M--	200	added ('OK')	image/png	etag:%2221d81-5dcb9f7c46686%22	https://cdn.ditchassist.com/wp-content/uploads/2022/04/Color-3.png	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-content/uploads/2022/04/Color-3.png	(from https://www.ditchassist.com/)
15:20:02	421623/421623	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Apr%202026%2021:19:57%20GMT	https://www.ditchassist.com/ditch-assist-learning-zone/	F:/ditchassits/ditchassists/www.ditchassist.com/ditch-assist-learning-zone/index.html	(from https://www.ditchassist.com/)
15:20:02	2103/2103	---M--	200	added ('OK')	image/png	etag:%22837-637ba5f460f2d%22	https://cdn.ditchassist.com/wp-content/uploads/2025/06/emlid.png	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-content/uploads/2025/06/emlid.png	(from https://www.ditchassist.com/)
15:20:02	6804/6804	---M--	200	added ('OK')	image/png	etag:%221a94-61212c4e1ce0d%22	https://cdn.ditchassist.com/wp-content/uploads/2024/02/Black-300x187.png	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-content/uploads/2024/02/Black-300x187.png	(from https://www.ditchassist.com/)
15:20:02	87553/87553	---MCZ	200	added ('OK')	text/javascript	etag:%2215601-60996f5009e84%22	https://cdn.ditchassist.com/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-includes/js/jquery/jquery.minf43b.js	(from https://www.ditchassist.com/)
15:20:02	13577/13577	---MCZ	200	added ('OK')	text/javascript	etag:%223509-602776338931f%22	https://cdn.ditchassist.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://www.ditchassist.com/)
15:20:02	3577/3577	---MCZ	200	added ('OK')	text/javascript	etag:%22df9-6498acb3903ee%22	https://cdn.ditchassist.com/wp-content/themes/Divi/js/theme-scripts-library-base.js?ver=5.0.0-public-beta.7.4	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-content/themes/Divi/js/theme-scripts-library-baseafba.js	(from https://www.ditchassist.com/)
15:20:03	5716/5716	---MCZ	200	added ('OK')	text/javascript	etag:%221654-6498acb390006%22	https://cdn.ditchassist.com/wp-content/themes/Divi/js/smoothscroll.js?ver=5.0.0-public-beta.7.4	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-content/themes/Divi/js/smoothscrollafba.js	(from https://www.ditchassist.com/)
15:20:03	1436/1436	---MCZ	200	added ('OK')	text/javascript	etag:%2259c-6498acb3907d6%22	https://cdn.ditchassist.com/wp-content/themes/Divi/js/theme-scripts-library-scroll-to-top.js?ver=5.0.0-public-beta.7.4	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-content/themes/Divi/js/theme-scripts-library-scroll-to-topafba.js	(from https://www.ditchassist.com/)
15:20:03	10907/10907	---MCZ	200	added ('OK')	text/javascript	etag:%222a9b-6498acb378ced%22	https://cdn.ditchassist.com/wp-content/themes/Divi/includes/builder-5/visual-builder/build/script-library-frontend-global-functions.js?ver=5.0.0-public-beta.7.4	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-content/themes/Divi/includes/builder-5/visual-builder/build/script-library-frontend-global-functionsafba.js	(from https://www.ditchassist.com/)
15:20:04	8750/8750	---MCZ	200	added ('OK')	text/javascript	etag:%22222e-6498acb378905%22	https://cdn.ditchassist.com/wp-content/themes/Divi/includes/builder-5/visual-builder/build/script-library-ext-waypoint.js?ver=5.0.0-public-beta.7.4	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-content/themes/Divi/includes/builder-5/visual-builder/build/script-library-ext-waypointafba.js	(from https://www.ditchassist.com/)
15:20:04	6631/6631	---MCZ	200	added ('OK')	text/javascript	etag:%2219e7-6498acb379c8d%22	https://cdn.ditchassist.com/wp-content/themes/Divi/includes/builder-5/visual-builder/build/script-library-menu.js?ver=5.0.0-public-beta.7.4	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-content/themes/Divi/includes/builder-5/visual-builder/build/script-library-menuafba.js	(from https://www.ditchassist.com/)
15:20:04	1968/1968	---MCZ	200	added ('OK')	text/javascript	etag:%227b0-6498acb3798a5%22	https://cdn.ditchassist.com/wp-content/themes/Divi/includes/builder-5/visual-builder/build/script-library-jquery.fitvids.js?ver=5.0.0-public-beta.7.4	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-content/themes/Divi/includes/builder-5/visual-builder/build/script-library-jquery.fitvidsafba.js	(from https://www.ditchassist.com/)
15:20:04	1047/1047	---MCZ	200	added ('OK')	text/javascript	etag:%22417-6498acb378ced%22	https://cdn.ditchassist.com/wp-content/themes/Divi/includes/builder-5/visual-builder/build/script-library-fitvids-functions.js?ver=5.0.0-public-beta.7.4	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-content/themes/Divi/includes/builder-5/visual-builder/build/script-library-fitvids-functionsafba.js	(from https://www.ditchassist.com/)
15:20:04	391781/391781	---MCZ	200	added ('OK')	text/html	date:Fri,%2003%20Apr%202026%2021:20:05%20GMT	https://www.ditchassist.com/data-privacy/	F:/ditchassits/ditchassists/www.ditchassist.com/data-privacy/index.html	(from https://www.ditchassist.com/)
15:20:04	1343/1343	---MCZ	200	added ('OK')	text/javascript	etag:%2253f-6498acb2ff77e%22	https://cdn.ditchassist.com/wp-content/themes/Divi/core/admin/js/common.js?ver=5.0.0-public-beta.7.4	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-content/themes/Divi/core/admin/js/commonafba.js	(from https://www.ditchassist.com/)
15:20:04	1895/1895	---MCZ	200	added ('OK')	text/javascript	etag:%22767-6498acb3798a5%22	https://cdn.ditchassist.com/wp-content/themes/Divi/includes/builder-5/visual-builder/build/script-library-link.js?ver=5.0.0-public-beta.7.4	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-content/themes/Divi/includes/builder-5/visual-builder/build/script-library-linkafba.js	(from https://www.ditchassist.com/)
15:20:05	25310/25310	---MCZ	200	added ('OK')	text/javascript	etag:%2262de-6498acb3790d5%22	https://cdn.ditchassist.com/wp-content/themes/Divi/includes/builder-5/visual-builder/build/script-library-frontend-scripts.js?ver=5.0.0-public-beta.7.4	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-content/themes/Divi/includes/builder-5/visual-builder/build/script-library-frontend-scriptsafba.js	(from https://www.ditchassist.com/)
15:20:05	20244/20244	---MCZ	200	added ('OK')	text/javascript	etag:%224f14-6498acb37a075%22	https://cdn.ditchassist.com/wp-content/themes/Divi/includes/builder-5/visual-builder/build/script-library-multi-view.js?ver=5.0.0-public-beta.7.4	F:/ditchassits/ditchassists/cdn.ditchassist.com/wp-content/themes/Divi/includes/builder-5/visual-builder/build/script-library-multi-viewafba.js	(from https://www.ditchassist.com/)
15:20:05	5132/5132	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22140c-641c232b7d786%22	https://www.ditchassist.com/wp-content/plugins/wp-store-locator/font/fontello.eot?28897909	F:/ditchassits/ditchassists/www.ditchassist.com/wp-content/plugins/wp-store-locator/font/fontello8040.eot	(from https://www.ditchassist.com/wp-content/plugins/wp-store-locator/css/styles.min.css?ver=2.2.261)
15:20:06	2848/2848	---M--	200	added ('OK')	font/woff	etag:%22b20-641c232b7d786%22	https://www.ditchassist.com/wp-content/plugins/wp-store-locator/font/fontello.woff?28897909	F:/ditchassits/ditchassists/www.ditchassist.com/wp-content/plugins/wp-store-locator/font/fontello8040.woff	(from https://www.ditchassist.com/wp-content/plugins/wp-store-locator/css/styles.min.css?ver=2.2.261)
15:20:06	4964/4964	---M--	200	added ('OK')	font/ttf	etag:%221364-641c232b7d786%22	https://www.ditchassist.com/wp-content/plugins/wp-store-locator/font/fontello.ttf?28897909	F:/ditchassits/ditchassists/www.ditchassist.com/wp-content/plugins/wp-store-locator/font/fontello8040.ttf	(from https://www.ditchassist.com/wp-content/plugins/wp-store-locator/css/styles.min.css?ver=2.2.261)
15:20:06	1223/1223	---M--	200	added ('OK')	image/svg+xml	etag:%224c7-641c232b7d786%22	https://www.ditchassist.com/wp-content/plugins/wp-store-locator/font/fontello.svg?28897909	F:/ditchassits/ditchassists/www.ditchassist.com/wp-content/plugins/wp-store-locator/font/fontello8040.svg	(from https://www.ditchassist.com/wp-content/plugins/wp-store-locator/css/styles.min.css?ver=2.2.261)
15:20:07	9175/9175	---M--	200	added ('OK')	image/png	etag:%2213fc57cb498f98caced1f2aee3f70cf5%22	https://storage.googleapis.com/geo-devrel-public-buckets/powered_by_google_on_white.png	F:/ditchassits/ditchassists/storage.googleapis.com/geo-devrel-public-buckets/powered_by_google_on_white.png	(from https://www.ditchassist.com/wp-content/plugins/wp-store-locator/css/styles.min.css?ver=2.2.261)
15:20:07	8789/8789	---M--	200	added ('OK')	image/svg+xml	etag:%222255-6498acac16e3b%22	https://www.ditchassist.com/wp-content/plugins/ai-engine-pro/themes/icons/white-icons.svg	F:/ditchassits/ditchassists/www.ditchassist.com/wp-content/plugins/ai-engine-pro/themes/icons/white-icons.svg	(from https://www.ditchassist.com/wp-content/plugins/ai-engine-pro/themes/messages.css?ver=1769710316)
15:20:08	2806/2806	---MC-	200	added ('OK')	application/json	date:Fri,%2003%20Apr%202026%2021:20:09%20GMT	https://www.ditchassist.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ditchassist.com%2Fabout_ditchassist%2F	F:/ditchassits/ditchassists/www.ditchassist.com/wp-json/oembed/1.0/embedd2f4.json	(from https://www.ditchassist.com/about_ditchassist/)
15:20:08	0/-1	---M--	301	error ('')			http://www.ditchassist.com/wp-content/themes/Divi/core/admin/fonts/modules/all/modules.eot	F:/ditchassits/ditchassists/www.ditchassist.com/wp-content/themes/Divi/core/admin/fonts/modules/all/modules.3f.delayed	(from https://www.ditchassist.com/about_ditchassist/)
15:20:08	302/302	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2003%20Apr%202026%2021:20:10%20GMT	http://www.ditchassist.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-regular-400.eot	F:/ditchassits/ditchassists/www.ditchassist.com/wp-content/themes/Divi/core/admin/fonts/fontawesome/fa-regular-400.40.delayed	(from https://www.ditchassist.com/about_ditchassist/)
15:20:08	3000/3000	---MC-	200	added ('OK')	text/xml	date:Fri,%2003%20Apr%202026%2021:20:10%20GMT	https://www.ditchassist.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.ditchassist.com%2Fabout_ditchassist%2F&format=xml	F:/ditchassits/ditchassists/www.ditchassist.com/wp-json/oembed/1.0/embed9240	(from https://www.ditchassist.com/about_ditchassist/)
15:20:09	59845/59845	---M--	200	added ('OK')	text/css	etag:%22e9c5-64e94d9a128a2%22	https://www.ditchassist.com/wp-content/et-cache/213462/et-divi-dynamic-tb-213188-tb-213360-213462.css?ver=1775251073	F:/ditchassits/ditchassists/www.ditchassist.com/wp-content/et-cache/213462/et-divi-dynamic-tb-213188-tb-213360-213462df6f.css	(from https://www.ditchassist.com/about_ditchassist/)
